Codi_Districte,Nom_Districte,Nom_Carrer,title,size,price,Vigilancia,Columnas,Tipo plaza,Puerta,Planta,Ciudad,Personas,Promedio_Euros,Vehicles
5,Sarrià-Sant Gervasi,Ctra Sarrià Vallvi,"Garaje en Sarrià, Barcelona",16 m²,26.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Av Sarrià,"Garaje en Sarrià, Barcelona",16 m²,26.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Rier Blanca Sarrià,"Garaje en Sarrià, Barcelona",16 m²,26.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Camí Cement Sarrià,"Garaje en Sarrià, Barcelona",16 m²,26.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Major de Sarrià,"Garaje en Sarrià, Barcelona",16 m²,26.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Menor de Sarrià,"Garaje en Sarrià, Barcelona",16 m²,26.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
4,Les Corts,Av Sarrià,"Garaje en Sarrià, Barcelona",16 m²,26.000 €,No,None,None,None,None," Barcelona",81074,22022.0350877193,48622
5,Sarrià-Sant Gervasi,Pare Miquel Sarrià,"Garaje en Sarrià, Barcelona",16 m²,26.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
4,Les Corts,Camí Vell Sarrià,"Garaje en Sarrià, Barcelona",16 m²,26.000 €,No,None,None,None,None," Barcelona",81074,22022.0350877193,48622
5,Sarrià-Sant Gervasi,Pl S Vicenç Sarrià,"Garaje en Sarrià, Barcelona",16 m²,26.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Inst Químic Sarrià,"Garaje en Sarrià, Barcelona",16 m²,26.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
2,Eixample,Av Sarrià,"Garaje en Sarrià, Barcelona",16 m²,26.000 €,No,None,None,None,None," Barcelona",266857,18867.7167630058,128137
7,Horta-Guinardó,Doctor Letamendi,"Garaje en calle Doctor Letamendi, L'Antiga Esquerra de l'Eixample, Barcelona",10 m²,18.000 €,No,None,None,None,Primera planta," Barcelona",172109,15152.3170731707,80895
5,Sarrià-Sant Gervasi,Major de Sarrià,"Garaje en calle Major de Sarrià, Sarrià, Barcelona",16 m²,25.000 €,No,None,grande,None,None," Barcelona",148201,25606.7755102041,102272
4,Les Corts,Sants,"Garaje en Sants, Barcelona",7 m²,12.000 €,No,None,None,None,None," Barcelona",81074,22022.0350877193,48622
7,Horta-Guinardó,M Sants Oliver,"Garaje en Sants, Barcelona",7 m²,12.000 €,No,None,None,None,None," Barcelona",172109,15152.3170731707,80895
3,Sants-Montjuïc,Pl Sants,"Garaje en Sants, Barcelona",7 m²,12.000 €,No,None,None,None,None," Barcelona",183770,14625.3931623932,79559
5,Sarrià-Sant Gervasi,Av Tots Sants,"Garaje en Sants, Barcelona",7 m²,12.000 €,No,None,None,None,None," Barcelona",148201,25606.7755102041,102272
3,Sants-Montjuïc,Sants,"Garaje en Sants, Barcelona",7 m²,12.000 €,No,None,None,None,None," Barcelona",183770,14625.3931623932,79559
4,Les Corts,Caballero,"Garaje en calle Caballero, Les Corts, Barcelona",4 m²,7.300 €,No,None,None,None,None," Barcelona",81074,22022.0350877193,48622
7,Horta-Guinardó,Fernán Caballero,"Garaje en calle Caballero, Les Corts, Barcelona",4 m²,7.300 €,No,None,None,None,None," Barcelona",172109,15152.3170731707,80895
4,Les Corts,Herois del Bruc,"Garaje en calle Bruc, La Dreta de l'Eixample, Barcelona",10 m²,30.000 €,No,None,mediano,None,sótano," Barcelona",81074,22022.0350877193,48622
5,Sarrià-Sant Gervasi,Csta Bruc,"Garaje en calle Bruc, La Dreta de l'Eixample, Barcelona",10 m²,30.000 €,No,None,mediano,None,sótano," Barcelona",148201,25606.7755102041,102272
2,Eixample,Bruc,"Garaje en calle Bruc, La Dreta de l'Eixample, Barcelona",10 m²,30.000 €,No,None,mediano,None,sótano," Barcelona",266857,18867.7167630058,128137
7,Horta-Guinardó,Pg Mare Déu Coll,"Garaje en calle Coll, La Sagrera, Barcelona",10 m²,14.000 €,No,Si,None,automática,None," Barcelona",172109,15152.3170731707,80895
4,Les Corts,Pl Coll Finestrell,"Garaje en calle Coll, La Sagrera, Barcelona",10 m²,14.000 €,No,Si,None,automática,None," Barcelona",81074,22022.0350877193,48622
7,Horta-Guinardó,Ctra Cement Collse,"Garaje en calle Coll, La Sagrera, Barcelona",10 m²,14.000 €,No,Si,None,automática,None," Barcelona",172109,15152.3170731707,80895
7,Horta-Guinardó,Carles Collet,"Garaje en calle Coll, La Sagrera, Barcelona",10 m²,14.000 €,No,Si,None,automática,None," Barcelona",172109,15152.3170731707,80895
5,Sarrià-Sant Gervasi,Collserola,"Garaje en calle Coll, La Sagrera, Barcelona",10 m²,14.000 €,No,Si,None,automática,None," Barcelona",148201,25606.7755102041,102272
6,Gràcia,Av Coll Portell,"Garaje en calle Coll, La Sagrera, Barcelona",10 m²,14.000 €,No,Si,None,automática,None," Barcelona",121915,18340.7471264368,57643
7,Horta-Guinardó,Camí Vell del Coll,"Garaje en calle Coll, La Sagrera, Barcelona",10 m²,14.000 €,No,Si,None,automática,None," Barcelona",172109,15152.3170731707,80895
7,Horta-Guinardó,Coll i Alentorn,"Garaje en calle Coll, La Sagrera, Barcelona",10 m²,14.000 €,No,Si,None,automática,None," Barcelona",172109,15152.3170731707,80895
6,Gràcia,Mare Déu del Coll,"Garaje en calle Coll, La Sagrera, Barcelona",10 m²,14.000 €,No,Si,None,automática,None," Barcelona",121915,18340.7471264368,57643
9,Sant Andreu,Coll,"Garaje en calle Coll, La Sagrera, Barcelona",10 m²,14.000 €,No,Si,None,automática,None," Barcelona",149826,15124.7473684211,65745
6,Gràcia,Collserola,"Garaje en calle Coll, La Sagrera, Barcelona",10 m²,14.000 €,No,Si,None,automática,None," Barcelona",121915,18340.7471264368,57643
2,Eixample,Ptge Coll Portell,"Garaje en calle Coll, La Sagrera, Barcelona",10 m²,14.000 €,No,Si,None,automática,None," Barcelona",266857,18867.7167630058,128137
7,Horta-Guinardó,Doctor Coll,"Garaje en calle Coll, La Sagrera, Barcelona",10 m²,14.000 €,No,Si,None,automática,None," Barcelona",172109,15152.3170731707,80895
4,Les Corts,Collblanc,"Garaje en calle Coll, La Sagrera, Barcelona",10 m²,14.000 €,No,Si,None,automática,None," Barcelona",81074,22022.0350877193,48622
9,Sant Andreu,Collegats,"Garaje en calle Coll, La Sagrera, Barcelona",10 m²,14.000 €,No,Si,None,automática,None," Barcelona",149826,15124.7473684211,65745
10,Sant Martí,Coll i Vehí,"Garaje en calle Coll, La Sagrera, Barcelona",10 m²,14.000 €,No,Si,None,automática,None," Barcelona",239465,15323.0884353741,103094
6,Gràcia,Pas Coll Portell,"Garaje en calle Coll, La Sagrera, Barcelona",10 m²,14.000 €,No,Si,None,automática,None," Barcelona",121915,18340.7471264368,57643
6,Gràcia,Pg Mare Déu Coll,"Garaje en calle Coll, La Sagrera, Barcelona",10 m²,14.000 €,No,Si,None,automática,None," Barcelona",121915,18340.7471264368,57643
6,Gràcia,Font del Coll,"Garaje en calle Coll, La Sagrera, Barcelona",10 m²,14.000 €,No,Si,None,automática,None," Barcelona",121915,18340.7471264368,57643
4,Les Corts,George R. Collins,"Garaje en calle Coll, La Sagrera, Barcelona",10 m²,14.000 €,No,Si,None,automática,None," Barcelona",81074,22022.0350877193,48622
10,Sant Martí,Ptge Coll,"Garaje en calle Coll, La Sagrera, Barcelona",10 m²,14.000 €,No,Si,None,automática,None," Barcelona",239465,15323.0884353741,103094
9,Sant Andreu,Garcilaso,"Garaje en calle Garcilaso, La Sagrera, Barcelona",8 m²,12.000 €,No,None,None,automática,None," Barcelona",149826,15124.7473684211,65745
1,Ciutat Vella,Rda Sant Antoni,"Garaje en Sant Antoni, Barcelona",11 m²,13.500 €,No,None,mediano,automática,planta -1," Barcelona",106028,11517.7037037037,33685
2,Eixample,Rda Sant Antoni,"Garaje en Sant Antoni, Barcelona",11 m²,13.500 €,No,None,mediano,automática,planta -1," Barcelona",266857,18867.7167630058,128137
3,Sants-Montjuïc,Pg Sant Antoni,"Garaje en Sant Antoni, Barcelona",11 m²,13.500 €,No,None,mediano,automática,planta -1," Barcelona",183770,14625.3931623932,79559
6,Gràcia,Trvs Sant Antoni,"Garaje en Sant Antoni, Barcelona",11 m²,13.500 €,No,None,mediano,automática,planta -1," Barcelona",121915,18340.7471264368,57643
1,Ciutat Vella,Sant Antoni Abat,"Garaje en Sant Antoni, Barcelona",11 m²,13.500 €,No,None,mediano,automática,planta -1," Barcelona",106028,11517.7037037037,33685
1,Ciutat Vella,Hostal Sant Antoni,"Garaje en Sant Antoni, Barcelona",11 m²,13.500 €,No,None,mediano,automática,planta -1," Barcelona",106028,11517.7037037037,33685
9,Sant Andreu,Navas de Tolosa,"Garaje en calle Navas de Tolosa, Navas, Barcelona",8 m²,4.000 €,No,None,pequeño,None,None," Barcelona",149826,15124.7473684211,65745
10,Sant Martí,Navas de Tolosa,"Garaje en calle Navas de Tolosa, Navas, Barcelona",8 m²,4.000 €,No,None,pequeño,None,None," Barcelona",239465,15323.0884353741,103094
8,Nou Barris,Enric Casanovas,"Garaje en calle Casanova, L'Antiga Esquerra de l'Eixample, Barcelona",8 m²,19.000 €,No,None,mediano,None,None," Barcelona",170736,12431.811965812,66780
8,Nou Barris,Luz Casanova,"Garaje en calle Casanova, L'Antiga Esquerra de l'Eixample, Barcelona",8 m²,19.000 €,No,None,mediano,None,None," Barcelona",170736,12431.811965812,66780
5,Sarrià-Sant Gervasi,Casanova,"Garaje en calle Casanova, L'Antiga Esquerra de l'Eixample, Barcelona",8 m²,19.000 €,No,None,mediano,None,None," Barcelona",148201,25606.7755102041,102272
2,Eixample,Casanova,"Garaje en calle Casanova, L'Antiga Esquerra de l'Eixample, Barcelona",8 m²,19.000 €,No,None,mediano,None,None," Barcelona",266857,18867.7167630058,128137
3,Sants-Montjuïc,Feliu Casanova,"Garaje en calle Casanova, L'Antiga Esquerra de l'Eixample, Barcelona",8 m²,19.000 €,No,None,mediano,None,None," Barcelona",183770,14625.3931623932,79559
7,Horta-Guinardó,Montse Casanovas,"Garaje en calle Casanova, L'Antiga Esquerra de l'Eixample, Barcelona",8 m²,19.000 €,No,None,mediano,None,None," Barcelona",172109,15152.3170731707,80895
3,Sants-Montjuïc,Ptge F Casanova,"Garaje en calle Casanova, L'Antiga Esquerra de l'Eixample, Barcelona",8 m²,19.000 €,No,None,mediano,None,None," Barcelona",183770,14625.3931623932,79559
7,Horta-Guinardó,Mas Casanovas,"Garaje en calle Casanova, L'Antiga Esquerra de l'Eixample, Barcelona",8 m²,19.000 €,No,None,mediano,None,None," Barcelona",172109,15152.3170731707,80895
7,Horta-Guinardó,Ptge Casanovas,"Garaje en calle Casanova, L'Antiga Esquerra de l'Eixample, Barcelona",8 m²,19.000 €,No,None,mediano,None,None," Barcelona",172109,15152.3170731707,80895
1,Ciutat Vella,Rda Sant Antoni,"Garaje en Sant Antoni, Barcelona",10 m²,14.000 €,No,None,None,automática,planta -4," Barcelona",106028,11517.7037037037,33685
2,Eixample,Rda Sant Antoni,"Garaje en Sant Antoni, Barcelona",10 m²,14.000 €,No,None,None,automática,planta -4," Barcelona",266857,18867.7167630058,128137
3,Sants-Montjuïc,Pg Sant Antoni,"Garaje en Sant Antoni, Barcelona",10 m²,14.000 €,No,None,None,automática,planta -4," Barcelona",183770,14625.3931623932,79559
6,Gràcia,Trvs Sant Antoni,"Garaje en Sant Antoni, Barcelona",10 m²,14.000 €,No,None,None,automática,planta -4," Barcelona",121915,18340.7471264368,57643
1,Ciutat Vella,Sant Antoni Abat,"Garaje en Sant Antoni, Barcelona",10 m²,14.000 €,No,None,None,automática,planta -4," Barcelona",106028,11517.7037037037,33685
1,Ciutat Vella,Hostal Sant Antoni,"Garaje en Sant Antoni, Barcelona",10 m²,14.000 €,No,None,None,automática,planta -4," Barcelona",106028,11517.7037037037,33685
5,Sarrià-Sant Gervasi,Pl Sarrià,"Garaje en Sarrià, Barcelona",10 m²,16.000 €,No,None,pequeño,None,planta -1," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Ctra S Creu Sarrià,"Garaje en Sarrià, Barcelona",10 m²,16.000 €,No,None,pequeño,None,planta -1," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Ctra Sarrià Vallvi,"Garaje en Sarrià, Barcelona",10 m²,16.000 €,No,None,pequeño,None,planta -1," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Av Sarrià,"Garaje en Sarrià, Barcelona",10 m²,16.000 €,No,None,pequeño,None,planta -1," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Rier Blanca Sarrià,"Garaje en Sarrià, Barcelona",10 m²,16.000 €,No,None,pequeño,None,planta -1," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Camí Cement Sarrià,"Garaje en Sarrià, Barcelona",10 m²,16.000 €,No,None,pequeño,None,planta -1," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Major de Sarrià,"Garaje en Sarrià, Barcelona",10 m²,16.000 €,No,None,pequeño,None,planta -1," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Menor de Sarrià,"Garaje en Sarrià, Barcelona",10 m²,16.000 €,No,None,pequeño,None,planta -1," Barcelona",148201,25606.7755102041,102272
4,Les Corts,Av Sarrià,"Garaje en Sarrià, Barcelona",10 m²,16.000 €,No,None,pequeño,None,planta -1," Barcelona",81074,22022.0350877193,48622
5,Sarrià-Sant Gervasi,Pare Miquel Sarrià,"Garaje en Sarrià, Barcelona",10 m²,16.000 €,No,None,pequeño,None,planta -1," Barcelona",148201,25606.7755102041,102272
4,Les Corts,Camí Vell Sarrià,"Garaje en Sarrià, Barcelona",10 m²,16.000 €,No,None,pequeño,None,planta -1," Barcelona",81074,22022.0350877193,48622
5,Sarrià-Sant Gervasi,Pl S Vicenç Sarrià,"Garaje en Sarrià, Barcelona",10 m²,16.000 €,No,None,pequeño,None,planta -1," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Inst Químic Sarrià,"Garaje en Sarrià, Barcelona",10 m²,16.000 €,No,None,pequeño,None,planta -1," Barcelona",148201,25606.7755102041,102272
2,Eixample,Av Sarrià,"Garaje en Sarrià, Barcelona",10 m²,16.000 €,No,None,pequeño,None,planta -1," Barcelona",266857,18867.7167630058,128137
10,Sant Martí,Rogent,"Garaje en calle Rogent, El Camp de l'Arpa del Clot, Barcelona",7 m²,11.800 €,No,None,pequeño,None,primera planta," Barcelona",239465,15323.0884353741,103094
4,Les Corts,Sants,"Garaje en Sants, Barcelona",7 m²,14.500 €,No,None,mediano,None,None," Barcelona",81074,22022.0350877193,48622
7,Horta-Guinardó,M Sants Oliver,"Garaje en Sants, Barcelona",7 m²,14.500 €,No,None,mediano,None,None," Barcelona",172109,15152.3170731707,80895
3,Sants-Montjuïc,Pl Sants,"Garaje en Sants, Barcelona",7 m²,14.500 €,No,None,mediano,None,None," Barcelona",183770,14625.3931623932,79559
5,Sarrià-Sant Gervasi,Av Tots Sants,"Garaje en Sants, Barcelona",7 m²,14.500 €,No,None,mediano,None,None," Barcelona",148201,25606.7755102041,102272
3,Sants-Montjuïc,Sants,"Garaje en Sants, Barcelona",7 m²,14.500 €,No,None,mediano,None,None," Barcelona",183770,14625.3931623932,79559
5,Sarrià-Sant Gervasi,Pl Sarrià,"Garaje en Sarrià, Barcelona",8 m²,15.000 €,No,None,pequeño,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Ctra S Creu Sarrià,"Garaje en Sarrià, Barcelona",8 m²,15.000 €,No,None,pequeño,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Ctra Sarrià Vallvi,"Garaje en Sarrià, Barcelona",8 m²,15.000 €,No,None,pequeño,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Av Sarrià,"Garaje en Sarrià, Barcelona",8 m²,15.000 €,No,None,pequeño,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Rier Blanca Sarrià,"Garaje en Sarrià, Barcelona",8 m²,15.000 €,No,None,pequeño,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Camí Cement Sarrià,"Garaje en Sarrià, Barcelona",8 m²,15.000 €,No,None,pequeño,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Major de Sarrià,"Garaje en Sarrià, Barcelona",8 m²,15.000 €,No,None,pequeño,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Menor de Sarrià,"Garaje en Sarrià, Barcelona",8 m²,15.000 €,No,None,pequeño,None,None," Barcelona",148201,25606.7755102041,102272
4,Les Corts,Av Sarrià,"Garaje en Sarrià, Barcelona",8 m²,15.000 €,No,None,pequeño,None,None," Barcelona",81074,22022.0350877193,48622
5,Sarrià-Sant Gervasi,Pare Miquel Sarrià,"Garaje en Sarrià, Barcelona",8 m²,15.000 €,No,None,pequeño,None,None," Barcelona",148201,25606.7755102041,102272
4,Les Corts,Camí Vell Sarrià,"Garaje en Sarrià, Barcelona",8 m²,15.000 €,No,None,pequeño,None,None," Barcelona",81074,22022.0350877193,48622
5,Sarrià-Sant Gervasi,Pl S Vicenç Sarrià,"Garaje en Sarrià, Barcelona",8 m²,15.000 €,No,None,pequeño,None,None," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Inst Químic Sarrià,"Garaje en Sarrià, Barcelona",8 m²,15.000 €,No,None,pequeño,None,None," Barcelona",148201,25606.7755102041,102272
2,Eixample,Av Sarrià,"Garaje en Sarrià, Barcelona",8 m²,15.000 €,No,None,pequeño,None,None," Barcelona",266857,18867.7167630058,128137
3,Sants-Montjuïc,Vilardell,"Garaje en calle Vilardell, Hostafrancs, Barcelona",16 m²,11.000 €,Si,None,grande,None,sótano-3," Barcelona",183770,14625.3931623932,79559
6,Gràcia,Pl Vila de Gràcia,"Garaje en Vila de Gràcia, Barcelona",9 m²,12.000 €,No,None,pequeño,None,None," Barcelona",121915,18340.7471264368,57643
3,Sants-Montjuïc,Pl Las Navas,"Garaje en Navas, Barcelona",10 m²,17.900 €,No,None,grande,None,None," Barcelona",183770,14625.3931623932,79559
9,Sant Andreu,Navas de Tolosa,"Garaje en Navas, Barcelona",10 m²,17.900 €,No,None,grande,None,None," Barcelona",149826,15124.7473684211,65745
10,Sant Martí,Navas de Tolosa,"Garaje en Navas, Barcelona",10 m²,17.900 €,No,None,grande,None,None," Barcelona",239465,15323.0884353741,103094
5,Sarrià-Sant Gervasi,Pl Sarrià,"Garaje en Sarrià, Barcelona",8 m²,16.000 €,No,None,mediano,None,planta -2," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Ctra S Creu Sarrià,"Garaje en Sarrià, Barcelona",8 m²,16.000 €,No,None,mediano,None,planta -2," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Ctra Sarrià Vallvi,"Garaje en Sarrià, Barcelona",8 m²,16.000 €,No,None,mediano,None,planta -2," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Av Sarrià,"Garaje en Sarrià, Barcelona",8 m²,16.000 €,No,None,mediano,None,planta -2," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Rier Blanca Sarrià,"Garaje en Sarrià, Barcelona",8 m²,16.000 €,No,None,mediano,None,planta -2," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Camí Cement Sarrià,"Garaje en Sarrià, Barcelona",8 m²,16.000 €,No,None,mediano,None,planta -2," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Major de Sarrià,"Garaje en Sarrià, Barcelona",8 m²,16.000 €,No,None,mediano,None,planta -2," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Menor de Sarrià,"Garaje en Sarrià, Barcelona",8 m²,16.000 €,No,None,mediano,None,planta -2," Barcelona",148201,25606.7755102041,102272
4,Les Corts,Av Sarrià,"Garaje en Sarrià, Barcelona",8 m²,16.000 €,No,None,mediano,None,planta -2," Barcelona",81074,22022.0350877193,48622
5,Sarrià-Sant Gervasi,Pare Miquel Sarrià,"Garaje en Sarrià, Barcelona",8 m²,16.000 €,No,None,mediano,None,planta -2," Barcelona",148201,25606.7755102041,102272
4,Les Corts,Camí Vell Sarrià,"Garaje en Sarrià, Barcelona",8 m²,16.000 €,No,None,mediano,None,planta -2," Barcelona",81074,22022.0350877193,48622
5,Sarrià-Sant Gervasi,Pl S Vicenç Sarrià,"Garaje en Sarrià, Barcelona",8 m²,16.000 €,No,None,mediano,None,planta -2," Barcelona",148201,25606.7755102041,102272
5,Sarrià-Sant Gervasi,Inst Químic Sarrià,"Garaje en Sarrià, Barcelona",8 m²,16.000 €,No,None,mediano,None,planta -2," Barcelona",148201,25606.7755102041,102272
2,Eixample,Av Sarrià,"Garaje en Sarrià, Barcelona",8 m²,16.000 €,No,None,mediano,None,planta -2," Barcelona",266857,18867.7167630058,128137
2,Eixample,Pl Fort Pienc,"Garaje en Fort Pienc, Barcelona",8 m²,8.000 €,Si,None,pequeño,None,planta primera," Barcelona",266857,18867.7167630058,128137
1,Ciutat Vella,Rda Sant Antoni,"Garaje en Sant Antoni, Barcelona",17 m²,23.000 €,No,None,None,None,None," Barcelona",106028,11517.7037037037,33685
2,Eixample,Rda Sant Antoni,"Garaje en Sant Antoni, Barcelona",17 m²,23.000 €,No,None,None,None,None," Barcelona",266857,18867.7167630058,128137
3,Sants-Montjuïc,Pg Sant Antoni,"Garaje en Sant Antoni, Barcelona",17 m²,23.000 €,No,None,None,None,None," Barcelona",183770,14625.3931623932,79559
6,Gràcia,Trvs Sant Antoni,"Garaje en Sant Antoni, Barcelona",17 m²,23.000 €,No,None,None,None,None," Barcelona",121915,18340.7471264368,57643
1,Ciutat Vella,Sant Antoni Abat,"Garaje en Sant Antoni, Barcelona",17 m²,23.000 €,No,None,None,None,None," Barcelona",106028,11517.7037037037,33685
1,Ciutat Vella,Hostal Sant Antoni,"Garaje en Sant Antoni, Barcelona",17 m²,23.000 €,No,None,None,None,None," Barcelona",106028,11517.7037037037,33685
6,Gràcia,Pl Vila de Gràcia,"Garaje en Vila de Gràcia, Barcelona",8 m²,19.000 €,Si,None,mediano,None,None," Barcelona",121915,18340.7471264368,57643
1,Ciutat Vella,Rda Sant Antoni,"Garaje en Sant Antoni, Barcelona",5 m²,7.999 €,Si,None,pequeño,None,sotano," Barcelona",106028,11517.7037037037,33685
2,Eixample,Rda Sant Antoni,"Garaje en Sant Antoni, Barcelona",5 m²,7.999 €,Si,None,pequeño,None,sotano," Barcelona",266857,18867.7167630058,128137
3,Sants-Montjuïc,Pg Sant Antoni,"Garaje en Sant Antoni, Barcelona",5 m²,7.999 €,Si,None,pequeño,None,sotano," Barcelona",183770,14625.3931623932,79559
6,Gràcia,Trvs Sant Antoni,"Garaje en Sant Antoni, Barcelona",5 m²,7.999 €,Si,None,pequeño,None,sotano," Barcelona",121915,18340.7471264368,57643
1,Ciutat Vella,Sant Antoni Abat,"Garaje en Sant Antoni, Barcelona",5 m²,7.999 €,Si,None,pequeño,None,sotano," Barcelona",106028,11517.7037037037,33685
1,Ciutat Vella,Hostal Sant Antoni,"Garaje en Sant Antoni, Barcelona",5 m²,7.999 €,Si,None,pequeño,None,sotano," Barcelona",106028,11517.7037037037,33685
6,Gràcia,Pl Vila de Gràcia,"Garaje en Vila de Gràcia, Barcelona",16 m²,12.000 €,No,None,pequeño,None,None," Barcelona",121915,18340.7471264368,57643
6,Gràcia,Pl Vila de Gràcia,"Garaje en Vila de Gràcia, Barcelona",11 m²,22.000 €,No,None,None,None,None," Barcelona",121915,18340.7471264368,57643
1,Ciutat Vella,Portadores,"Garaje en Porta, Barcelona",11 m²,11.000 €,No,None,None,None,None," Barcelona",106028,11517.7037037037,33685
8,Nou Barris,Ptge Porta,"Garaje en Porta, Barcelona",11 m²,11.000 €,No,None,None,None,None," Barcelona",170736,12431.811965812,66780
1,Ciutat Vella,Av Portal Àngel,"Garaje en Porta, Barcelona",11 m²,11.000 €,No,None,None,None,None," Barcelona",106028,11517.7037037037,33685
8,Nou Barris,Porta,"Garaje en Porta, Barcelona",11 m²,11.000 €,No,None,None,None,None," Barcelona",170736,12431.811965812,66780
9,Sant Andreu,Pl Can Portabella,"Garaje en Porta, Barcelona",11 m²,11.000 €,No,None,None,None,None," Barcelona",149826,15124.7473684211,65745
1,Ciutat Vella,Pl Portal Pau,"Garaje en Porta, Barcelona",11 m²,11.000 €,No,None,None,None,None," Barcelona",106028,11517.7037037037,33685
1,Ciutat Vella,Portal Nou,"Garaje en Porta, Barcelona",11 m²,11.000 €,No,None,None,None,None," Barcelona",106028,11517.7037037037,33685
1,Ciutat Vella,Portal Sta Madrona,"Garaje en Porta, Barcelona",11 m²,11.000 €,No,None,None,None,None," Barcelona",106028,11517.7037037037,33685
8,Nou Barris,Nou de Porta,"Garaje en Porta, Barcelona",11 m²,11.000 €,No,None,None,None,None," Barcelona",170736,12431.811965812,66780
1,Ciutat Vella,Davant Portal Nou,"Garaje en Porta, Barcelona",11 m²,11.000 €,No,None,None,None,None," Barcelona",106028,11517.7037037037,33685
1,Ciutat Vella,Portaferrissa,"Garaje en Porta, Barcelona",11 m²,11.000 €,No,None,None,None,None," Barcelona",106028,11517.7037037037,33685
1,Ciutat Vella,Portadores,"Garaje en Porta, Barcelona",12 m²,11.000 €,No,None,None,None,None," Barcelona",106028,11517.7037037037,33685
8,Nou Barris,Ptge Porta,"Garaje en Porta, Barcelona",12 m²,11.000 €,No,None,None,None,None," Barcelona",170736,12431.811965812,66780
1,Ciutat Vella,Av Portal Àngel,"Garaje en Porta, Barcelona",12 m²,11.000 €,No,None,None,None,None," Barcelona",106028,11517.7037037037,33685
8,Nou Barris,Porta,"Garaje en Porta, Barcelona",12 m²,11.000 €,No,None,None,None,None," Barcelona",170736,12431.811965812,66780
9,Sant Andreu,Pl Can Portabella,"Garaje en Porta, Barcelona",12 m²,11.000 €,No,None,None,None,None," Barcelona",149826,15124.7473684211,65745
1,Ciutat Vella,Pl Portal Pau,"Garaje en Porta, Barcelona",12 m²,11.000 €,No,None,None,None,None," Barcelona",106028,11517.7037037037,33685
1,Ciutat Vella,Portal Nou,"Garaje en Porta, Barcelona",12 m²,11.000 €,No,None,None,None,None," Barcelona",106028,11517.7037037037,33685
1,Ciutat Vella,Portal Sta Madrona,"Garaje en Porta, Barcelona",12 m²,11.000 €,No,None,None,None,None," Barcelona",106028,11517.7037037037,33685
8,Nou Barris,Nou de Porta,"Garaje en Porta, Barcelona",12 m²,11.000 €,No,None,None,None,None," Barcelona",170736,12431.811965812,66780
1,Ciutat Vella,Davant Portal Nou,"Garaje en Porta, Barcelona",12 m²,11.000 €,No,None,None,None,None," Barcelona",106028,11517.7037037037,33685
1,Ciutat Vella,Portaferrissa,"Garaje en Porta, Barcelona",12 m²,11.000 €,No,None,None,None,None," Barcelona",106028,11517.7037037037,33685
2,Eixample,Pl Fort Pienc,"Garaje en Fort Pienc, Barcelona",16 m²,23.000 €,No,None,grande,automática,segunda planta," Barcelona",266857,18867.7167630058,128137
